        Time / s                E-Field (X; 0 0 0.374765) [1]/real
          1.5398882e-009                  2.8350565e-007
          1.5415476e-009                  3.5947027e-007
          1.5432069e-009                  4.5442363e-007
          1.5448663e-009                  5.7272765e-007
          1.5465256e-009                  7.1964259e-007
           1.548185e-009                  9.0148549e-007
          1.5498444e-009                  1.1258093e-006
          1.5515037e-009                  1.4016049e-006
          1.5531631e-009                  1.7395262e-006
          1.5548225e-009                  2.1521377e-006
          1.5564818e-009                  2.6541848e-006
          1.5581412e-009                  3.2628845e-006
          1.5598005e-009                  3.9982335e-006
          1.5614599e-009                  4.8833279e-006
          1.5631193e-009                  5.9446892e-006
          1.5647786e-009                  7.2125835e-006
           1.566438e-009                  8.7213213e-006
          1.5680974e-009                  1.0509529e-005
          1.5697567e-009                  1.2620357e-005
          1.5714161e-009                  1.5101605e-005
          1.5730754e-009                  1.8005745e-005
          1.5747348e-009                  2.1389779e-005
          1.5763942e-009                  2.5314907e-005
          1.5780535e-009                  2.9845937e-005
          1.5797129e-009                  3.5050396e-005
          1.5813723e-009                  4.0997245e-005
          1.5830316e-009                  4.7755144e-005
           1.584691e-009                  5.5390171e-005
          1.5863503e-009                  6.3962882e-005
          1.5880097e-009                  7.3524615e-005
          1.5896691e-009                  8.4112961e-005
          1.5913284e-009                  9.5746179e-005
          1.5929878e-009                   0.00010841653
          1.5946471e-009                   0.00012208233
          1.5963065e-009                   0.00013665868
          1.5979659e-009                   0.00015200651
          1.5996252e-009                   0.00016792012
          1.6012846e-009                   0.00018411273
           1.602944e-009                   0.00020020036
          1.6046033e-009                   0.00021568349
          1.6062627e-009                   0.00022992667
           1.607922e-009                   0.00024213601
          1.6095814e-009                   0.00025133427
          1.6112408e-009                   0.00025633418
          1.6129001e-009                    0.0002557093
          1.6145595e-009                    0.0002477629
          1.6162189e-009                   0.00023049492
          1.6178782e-009                    0.0002015673
          1.6195376e-009                   0.00015826806
          1.6211969e-009                  9.7474142e-005
          1.6228563e-009                  1.5613571e-005
          1.6245157e-009                  -9.137251e-005
           1.626175e-009                  -0.00022806737
          1.6278344e-009                  -0.00039961523
          1.6294938e-009                  -0.00061175616
          1.6311531e-009                  -0.00087085818
          1.6328125e-009                   -0.0011839466
          1.6344718e-009                   -0.0015587283
          1.6361312e-009                    -0.002003611
          1.6377906e-009                   -0.0025277167
          1.6394499e-009                   -0.0031408868
          1.6411093e-009                   -0.0038536796
          1.6427687e-009                   -0.0046773564
           1.644428e-009                    -0.005623859
          1.6460874e-009                   -0.0067057714
          1.6477467e-009                    -0.007936272
          1.6494061e-009                   -0.0093290689
          1.6510655e-009                    -0.010898318
          1.6527248e-009                    -0.012658526
          1.6543842e-009                     -0.01462443
          1.6560436e-009                    -0.016810871
          1.6577029e-009                    -0.019232631
          1.6593623e-009                    -0.021904258
          1.6610216e-009                    -0.024839864
           1.662681e-009                    -0.028052916
          1.6643404e-009                    -0.031555983
          1.6659997e-009                    -0.035360478
          1.6676591e-009                    -0.039476386
          1.6693185e-009                    -0.043911953
          1.6709778e-009                     -0.04867338
          1.6726372e-009                      -0.0537645
          1.6742965e-009                    -0.059186436
          1.6759559e-009                    -0.064937266
          1.6776153e-009                    -0.071011684
          1.6792746e-009                    -0.077400707
           1.680934e-009                    -0.084091334
          1.6825934e-009                    -0.091066279
          1.6842527e-009                    -0.098303741
          1.6859121e-009                     -0.10577716
          1.6875714e-009                     -0.11345515
          1.6892308e-009                     -0.12130139
          1.6908902e-009                     -0.12927463
          1.6925495e-009                     -0.13732884
          1.6942089e-009                     -0.14541335
          1.6958682e-009                     -0.15347322
          1.6975276e-009                     -0.16144965
           1.699187e-009                     -0.16928065
          1.7008463e-009                     -0.17690164
          1.7025057e-009                     -0.18424628
          1.7041651e-009                     -0.19124755
          1.7058244e-009                      -0.1978387
          1.7074838e-009                     -0.20395459
          1.7091431e-009                     -0.20953303
          1.7108025e-009                     -0.21451603
          1.7124619e-009                     -0.21885131
          1.7141212e-009                     -0.22249386
          1.7157806e-009                     -0.22540741
            1.71744e-009                      -0.2275659
          1.7190993e-009                     -0.22895482
          1.7207587e-009                     -0.22957246
           1.722418e-009                     -0.22943109
          1.7240774e-009                     -0.22855786
          1.7257368e-009                     -0.22699556
          1.7273961e-009                     -0.22480301
          1.7290555e-009                     -0.22205527
          1.7307149e-009                     -0.21884337
          1.7323742e-009                     -0.21527381
          1.7340336e-009                     -0.21146772
          1.7356929e-009                     -0.20755963
          1.7373523e-009                     -0.20369591
          1.7390117e-009                     -0.20003298
           1.740671e-009                     -0.19673513
          1.7423304e-009                     -0.19397211
          1.7439898e-009                     -0.19191655
          1.7456491e-009                     -0.19074134
          1.7473085e-009                     -0.19061686
          1.7489678e-009                     -0.19170822
          1.7506272e-009                     -0.19417273
          1.7522866e-009                      -0.1981574
          1.7539459e-009                     -0.20379683
          1.7556053e-009                     -0.21121139
          1.7572647e-009                      -0.2205059
           1.758924e-009                     -0.23176867
          1.7605834e-009                     -0.24507108
          1.7622427e-009                     -0.26046774
          1.7639021e-009                     -0.27799724
          1.7655615e-009                     -0.29768354
          1.7672208e-009                     -0.31953788
          1.7688802e-009                     -0.34356132
          1.7705396e-009                     -0.36974749
          1.7721989e-009                     -0.39808597
          1.7738583e-009                     -0.42856597
          1.7755176e-009                     -0.46118043
           1.777177e-009                     -0.49593027
          1.7788364e-009                     -0.53282844
          1.7804957e-009                     -0.57190413
          1.7821551e-009                     -0.61320662
          1.7838144e-009                     -0.65680924
          1.7854738e-009                     -0.70281304
          1.7871332e-009                     -0.75135021
          1.7887925e-009                     -0.80258623
          1.7904519e-009                     -0.85672279
          1.7921113e-009                      -0.9139991
          1.7937706e-009                     -0.97469358
            1.79543e-009                       -1.039125
          1.7970893e-009                      -1.1076532
          1.7987487e-009                      -1.1806788
          1.8004081e-009                       -1.258644
          1.8020674e-009                      -1.3420312
          1.8037268e-009                      -1.4313638
          1.8053862e-009                      -1.5272056
          1.8070455e-009                      -1.6301599
          1.8087049e-009                      -1.7408699
          1.8103642e-009                      -1.8600183
          1.8120236e-009                      -1.9883268
           1.813683e-009                      -2.1265566
          1.8153423e-009                      -2.2755083
          1.8170017e-009                      -2.4360233
          1.8186611e-009                       -2.608983
          1.8203204e-009                      -2.7953096
          1.8219798e-009                      -2.9959658
          1.8236391e-009                       -3.211955
          1.8252985e-009                      -3.4443212
          1.8269579e-009                      -3.6941473
          1.8286172e-009                       -3.962554
          1.8302766e-009                      -4.2506974
           1.831936e-009                      -4.5597642
          1.8335953e-009                      -4.8909672
          1.8352547e-009                        -5.24554
           1.836914e-009                      -5.6247305
          1.8385734e-009                      -6.0297894
          1.8402328e-009                      -6.4619598
          1.8418921e-009                      -6.9224658
          1.8435515e-009                      -7.4124953
          1.8452109e-009                      -7.9331856
          1.8468702e-009                      -8.4856037
          1.8485296e-009                      -9.0707229
          1.8501889e-009                      -9.6893995
          1.8518483e-009                      -10.342347
          1.8535077e-009                      -11.030111
           1.855167e-009                      -11.753032
          1.8568264e-009                      -12.511211
          1.8584858e-009                      -13.304479
          1.8601451e-009                      -14.132354
          1.8618045e-009                      -14.993998
          1.8634638e-009                      -15.888177
          1.8651232e-009                      -16.813213
          1.8667826e-009                      -17.766941
          1.8684419e-009                      -18.746654
          1.8701013e-009                      -19.749063
          1.8717607e-009                      -20.770236
            1.87342e-009                      -21.805556
          1.8750794e-009                      -22.849667
          1.8767387e-009                      -23.896442
          1.8783981e-009                      -24.938924
          1.8800575e-009                      -25.969295
          1.8817168e-009                      -26.978843
          1.8833762e-009                      -27.957929
          1.8850355e-009                      -28.895962
          1.8866949e-009                      -29.781404
          1.8883543e-009                      -30.601757
          1.8900136e-009                      -31.343579
           1.891673e-009                      -31.992505
          1.8933324e-009                      -32.533287
          1.8949917e-009                      -32.949858
          1.8966511e-009                      -33.225398
          1.8983104e-009                      -33.342424
          1.8999698e-009                      -33.282897
          1.9016292e-009                      -33.028374
          1.9032885e-009                      -32.560147
          1.9049479e-009                      -31.859427
          1.9066073e-009                      -30.907541
          1.9082666e-009                      -29.686159
           1.909926e-009                      -28.177535
          1.9115853e-009                      -26.364783
          1.9132447e-009                      -24.232162
          1.9149041e-009                      -21.765393
          1.9165634e-009                      -18.951993
          1.9182228e-009                      -15.781606
          1.9198822e-009                      -12.246361
          1.9215415e-009                      -8.3412495
          1.9232009e-009                      -4.0645075
          1.9248602e-009                      0.58200295
          1.9265196e-009                       5.5924356
           1.928179e-009                       10.956595
          1.9298383e-009                       16.659584
          1.9314977e-009                       22.681472
          1.9331571e-009                       28.996988
          1.9348164e-009                       35.575287
          1.9364758e-009                       42.379724
          1.9381351e-009                       49.367743
          1.9397945e-009                       56.490769
          1.9414539e-009                       63.694243
          1.9431132e-009                       70.917675
          1.9447726e-009                       78.094856
           1.946432e-009                       85.154183
          1.9480913e-009                       92.019079
          1.9497507e-009                       98.608586
            1.95141e-009                       104.83805
          1.9530694e-009                       110.61992
          1.9547288e-009                       115.86484
          1.9563881e-009                       120.48273
          1.9580475e-009                       124.38408
          1.9597069e-009                       127.48137
          1.9613662e-009                       129.69064
          1.9630256e-009                       130.93311
          1.9646849e-009                       131.13692
          1.9663443e-009                       130.23901
          1.9680037e-009                       128.18685
           1.969663e-009                       124.94031
          1.9713224e-009                       120.47334
          1.9729817e-009                       114.77575
          1.9746411e-009                       107.85465
          1.9763005e-009                       99.735694
          1.9779598e-009                       90.464234
          1.9796192e-009                       80.105993
          1.9812786e-009                       68.747422
          1.9829379e-009                       56.495659
          1.9845973e-009                       43.477998
          1.9862566e-009                       29.840932
           1.987916e-009                       15.748645
          1.9895754e-009                       1.3809671
          1.9912347e-009                      -13.069182
          1.9928941e-009                      -27.398838
          1.9945535e-009                      -41.398488
          1.9962128e-009                      -54.856002
          1.9978722e-009                      -67.560922
          1.9995315e-009                      -79.309003
          2.0011909e-009                      -89.906866
          2.0028503e-009                      -99.176734
          2.0045096e-009                      -106.96102
           2.006169e-009                      -113.12677
          2.0078284e-009                      -117.56966
          2.0094877e-009                      -120.21747
          2.0111471e-009                      -121.03299
          2.0128064e-009                      -120.01611
          2.0144658e-009                      -117.20507
          2.0161252e-009                      -112.67663
          2.0177845e-009                      -106.54532
          2.0194439e-009                      -98.961595
          2.0211033e-009                      -90.108902
          2.0227626e-009                      -80.199731
           2.024422e-009                      -69.470725
          2.0260813e-009                      -58.176937
          2.0277407e-009                      -46.585339
          2.0294001e-009                      -34.967834
          2.0310594e-009                      -23.593888
          2.0327188e-009                      -12.723119
          2.0343782e-009                      -2.5979903
          2.0360375e-009                       6.5631095
          2.0376969e-009                       14.572178
          2.0393562e-009                       21.277057
          2.0410156e-009                       26.565842
           2.042675e-009                       30.370068
          2.0443343e-009                       32.666525
          2.0459937e-009                       33.477543
          2.0476531e-009                       32.869761
          2.0493124e-009                       30.951476
          2.0509718e-009                        27.86856
          2.0526311e-009                       23.799083
          2.0542905e-009                        18.94673
          2.0559499e-009                       13.533343
          2.0576092e-009                       7.7908888
          2.0592686e-009                       1.9531648
           2.060928e-009                      -3.7525427
          2.0625873e-009                      -9.1135266
          2.0642467e-009                      -13.939102
           2.065906e-009                      -18.067088
          2.0675654e-009                      -21.369091
          2.0692248e-009                      -23.754383
          2.0708841e-009                      -25.172247
          2.0725435e-009                      -25.612685
          2.0742028e-009                      -25.105471
          2.0758622e-009                      -23.717597
          2.0775216e-009                      -21.549266
          2.0791809e-009                      -18.728538
          2.0808403e-009                      -15.404951
          2.0824997e-009                      -11.742391
           2.084159e-009                      -7.9115666
          2.0858184e-009                      -4.0823978
          2.0874777e-009                     -0.41665371
          2.0891371e-009                       2.9388249
          2.0907965e-009                       5.8579878
          2.0924558e-009                       8.2402789
          2.0941152e-009                       10.014008
          2.0957746e-009                       11.138274
          2.0974339e-009                       11.603372
          2.0990933e-009                       11.429735
          2.1007526e-009                       10.665477
           2.102412e-009                       9.3826888
          2.1040714e-009                       7.6727434
          2.1057307e-009                       5.6408939
          2.1073901e-009                       3.4004887
          2.1090495e-009                       1.0670986
          2.1107088e-009                      -1.2471877
          2.1123682e-009                      -3.4390045
          2.1140275e-009                      -5.4181897
          2.1156869e-009                      -7.1112783
          2.1173463e-009                      -8.4638994
          2.1190056e-009                      -9.4420182
           2.120665e-009                      -10.032046
          2.1223244e-009                      -10.239832
          2.1239837e-009                      -10.088672
          2.1256431e-009                      -9.6165182
          2.1273024e-009                      -8.8726042
          2.1289618e-009                      -7.9137178
          2.1306212e-009                      -6.8003511
          2.1322805e-009                      -5.5929989
          2.1339399e-009                      -4.3488319
          2.1355993e-009                      -3.1189164
          2.1372586e-009                      -1.9460898
           2.138918e-009                     -0.86357207
          2.1405773e-009                      0.10564451
          2.1422367e-009                      0.94864495
          2.1438961e-009                       1.6617506
          2.1455554e-009                        2.249116
          2.1472148e-009                       2.7209427
          2.1488742e-009                       3.0914859
          2.1505335e-009                        3.377008
          2.1521929e-009                       3.5938241
          2.1538522e-009                       3.7565885
          2.1555116e-009                        3.876963
           2.157171e-009                       3.9627782
          2.1588303e-009                       4.0177057
          2.1604897e-009                       4.0413915
           2.162149e-009                       4.0300138
          2.1638084e-009                       3.9772112
          2.1654678e-009                       3.8752941
          2.1671271e-009                        3.716593
          2.1687865e-009                       3.4947932
          2.1704459e-009                       3.2061338
          2.1721052e-009                       2.8503714
          2.1737646e-009                       2.4314283
          2.1754239e-009                        1.957655
          2.1770833e-009                       1.4417027
          2.1787427e-009                      0.90002637
           2.180402e-009                      0.35204168
          2.1820614e-009                     -0.18100549
          2.1837208e-009                     -0.67736527
          2.1853801e-009                      -1.1161571
          2.1870395e-009                      -1.4786814
          2.1886988e-009                      -1.7495966
          2.1903582e-009                      -1.9178896
          2.1920176e-009                      -1.9775473
          2.1936769e-009                      -1.9278686
          2.1953363e-009                      -1.7734181
          2.1969957e-009                      -1.5236501
           2.198655e-009                      -1.1922454
          2.2003144e-009                     -0.79619764
          2.2019737e-009                     -0.35472476
          2.2036331e-009                      0.11188503
          2.2052925e-009                      0.58340395
          2.2069518e-009                       1.0407159
          2.2086112e-009                       1.4667264
          2.2102706e-009                       1.8470658
          2.2119299e-009                       2.1705503
          2.2135893e-009                       2.4293955
          2.2152486e-009                       2.6192066
           2.216908e-009                       2.7387598
          2.2185674e-009                       2.7896145
          2.2202267e-009                       2.7756297
          2.2218861e-009                       2.7024488
          2.2235455e-009                       2.5769651
          2.2252048e-009                       2.4067946
          2.2268642e-009                       2.1998097
          2.2285235e-009                        1.963803
          2.2301829e-009                       1.7062971
          2.2318423e-009                       1.4344295
          2.2335016e-009                       1.1548722
           2.235161e-009                      0.87380333
          2.2368204e-009                      0.59696142
          2.2384797e-009                      0.32973247
          2.2401391e-009                     0.077191147
          2.2417984e-009                     -0.15592001
          2.2434578e-009                      -0.3652546
          2.2451172e-009                      -0.5469395
          2.2467765e-009                     -0.69768026
          2.2484359e-009                     -0.81490617
          2.2500953e-009                     -0.89692845
          2.2517546e-009                     -0.94307146
           2.253414e-009                     -0.95375716
          2.2550733e-009                     -0.93053559
          2.2567327e-009                     -0.87603486
          2.2583921e-009                     -0.79382229
          2.2600514e-009                     -0.68819773
          2.2617108e-009                     -0.56395711
          2.2633701e-009                     -0.42613227
          2.2650295e-009                     -0.27970166
          2.2666889e-009                     -0.12929644
          2.2683482e-009                      0.02104183
          2.2700076e-009                      0.16801101
           2.271667e-009                      0.30911246
          2.2733263e-009                      0.44263726
          2.2749857e-009                      0.56757298
           2.276645e-009                      0.68341904
          2.2783044e-009                      0.78993823
          2.2799638e-009                      0.88689484
          2.2816231e-009                      0.97380266
          2.2832825e-009                       1.0496955
          2.2849419e-009                       1.1129399
          2.2866012e-009                       1.1611404
          2.2882606e-009                       1.1911641
          2.2899199e-009                       1.1992783
          2.2915793e-009                        1.181374
          2.2932387e-009                       1.1332544
           2.294898e-009                       1.0509831
          2.2965574e-009                      0.93126824
          2.2982168e-009                      0.77184976
          2.2998761e-009                      0.57184647
          2.3015355e-009                      0.33202316
          2.3031948e-009                     0.054951985
          2.3048542e-009                     -0.25494631
          2.3065136e-009                     -0.59147579
          2.3081729e-009                     -0.94684261
          2.3098323e-009                      -1.3119354
          2.3114917e-009                      -1.6766975
           2.313151e-009                       -2.030566
          2.3148104e-009                      -2.3629348
          2.3164697e-009                      -2.6636063
          2.3181291e-009                      -2.9232077
          2.3197885e-009                      -3.1335472
          2.3214478e-009                      -3.2878931
          2.3231072e-009                      -3.3811672
          2.3247666e-009                      -3.4100627
          2.3264259e-009                      -3.3730788
          2.3280853e-009                      -3.2704753
          2.3297446e-009                      -3.1041525
           2.331404e-009                       -2.877491
          2.3330634e-009                      -2.5951886
          2.3347227e-009                      -2.2630997
          2.3363821e-009                       -1.888069
          2.3380415e-009                      -1.4777474
          2.3397008e-009                      -1.0404269
          2.3413602e-009                     -0.58490726
          2.3430195e-009                     -0.12039086
          2.3446789e-009                      0.34362464
          2.3463383e-009                      0.79749172
          2.3479976e-009                       1.2315885
           2.349657e-009                       1.6365003
          2.3513163e-009                       2.0031901
          2.3529757e-009                       2.3231846
          2.3546351e-009                       2.5888057
          2.3562944e-009                        2.793445
          2.3579538e-009                       2.9318295
          2.3596132e-009                       3.0002276
          2.3612725e-009                       2.9966077
          2.3629319e-009                       2.9207839
          2.3645912e-009                       2.7745507
          2.3662506e-009                       2.5617462
            2.36791e-009                       2.2881939
          2.3695693e-009                       1.9615448
          2.3712287e-009                       1.5910754
          2.3728881e-009                       1.1874571
          2.3745474e-009                      0.76247206
          2.3762068e-009                      0.32865393
          2.3778661e-009                     -0.10112062
          2.3795255e-009                     -0.51404725
          2.3811849e-009                      -0.8977897
          2.3828442e-009                      -1.2408569
          2.3845036e-009                      -1.5329474
           2.386163e-009                      -1.7652482
          2.3878223e-009                      -1.9306928
          2.3894817e-009                      -2.0241665
           2.391141e-009                      -2.0426367
          2.3928004e-009                      -1.9851915
          2.3944598e-009                      -1.8530037
          2.3961191e-009                       -1.649253
          2.3977785e-009                      -1.3790102
          2.3994379e-009                      -1.0490601
          2.4010972e-009                     -0.66765399
          2.4027566e-009                     -0.24423995
          2.4044159e-009                      0.21079522
          2.4060753e-009                      0.68638094
          2.4077347e-009                       1.1710329
           2.409394e-009                       1.6531265
          2.4110534e-009                       2.1211286
          2.4127128e-009                       2.5637782
          2.4143721e-009                       2.9702422
          2.4160315e-009                       3.3302787
          2.4176908e-009                       3.6343918
          2.4193502e-009                       3.8739629
          2.4210096e-009                       4.0413697
          2.4226689e-009                       4.1301128
          2.4243283e-009                       4.1349575
          2.4259877e-009                       4.0520831
           2.427647e-009                       3.8792564
          2.4293064e-009                       3.6160291
          2.4309657e-009                       3.2639386
          2.4326251e-009                        2.826665
          2.4342845e-009                       2.3101296
          2.4359438e-009                       1.7225552
          2.4376032e-009                       1.0744903
          2.4392625e-009                      0.37875193
          2.4409219e-009                     -0.34977596
          2.4425813e-009                      -1.0944918
          2.4442406e-009                      -1.8375306
             2.4459e-009                       -2.560283
          2.4475594e-009                      -3.2439843
          2.4492187e-009                       -3.870381
          2.4508781e-009                      -4.4224587
          2.4525374e-009                      -4.8851674
          2.4541968e-009                      -5.2460726
          2.4558562e-009                      -5.4958935
          2.4575155e-009                      -5.6289117
          2.4591749e-009                      -5.6432419
          2.4608343e-009                      -5.5409432
          2.4624936e-009                      -5.3279523
           2.464153e-009                      -5.0138201
          2.4658123e-009                      -4.6112655
          2.4674717e-009                      -4.1355966
          2.4691311e-009                      -3.6040214
          2.4707904e-009                       -3.034887
          2.4724498e-009                      -2.4468817
          2.4741092e-009                      -1.8582562
          2.4757685e-009                      -1.2861172
          2.4774279e-009                     -0.74581876
          2.4790872e-009                     -0.25044678
          2.4807466e-009                        0.189578
           2.482406e-009                       0.5667362
          2.4840653e-009                      0.87646665
          2.4857247e-009                       1.1170695
          2.4873841e-009                       1.2895198
          2.4890434e-009                       1.3972123
          2.4907028e-009                       1.4456182
          2.4923621e-009                       1.4418474
          2.4940215e-009                       1.3941738
          2.4956809e-009                       1.3115947
          2.4973402e-009                       1.2034408
          2.4989996e-009                       1.0790079
           2.500659e-009                      0.94718258
          2.5023183e-009                      0.81611285
          2.5039777e-009                      0.69298885
           2.505637e-009                      0.58392503
          2.5072964e-009                      0.49388347
          2.5089558e-009                      0.42660155
          2.5106151e-009                      0.38456312
          2.5122745e-009                      0.36905959
          2.5139339e-009                      0.38033255
          2.5155932e-009                      0.41772352
          2.5172526e-009                      0.47979955
          2.5189119e-009                      0.56448476
          2.5205713e-009                      0.66922055
          2.5222307e-009                      0.79112955
            2.52389e-009                      0.92714072
          2.5255494e-009                       1.0740719
          2.5272088e-009                       1.2286937
          2.5288681e-009                       1.3877876
          2.5305275e-009                       1.5481775
          2.5321868e-009                       1.7067345
          2.5338462e-009                       1.8603829
          2.5355056e-009                       2.0061252
          2.5371649e-009                       2.1410746
          2.5388243e-009                       2.2624836
          2.5404836e-009                       2.3677766
           2.542143e-009                       2.4546114
          2.5438024e-009                       2.5209716
          2.5454617e-009                       2.5652649
          2.5471211e-009                       2.5864106
          2.5487805e-009                       2.5839147
          2.5504398e-009                       2.5579207
          2.5520992e-009                        2.509237
          2.5537585e-009                       2.4393488
          2.5554179e-009                       2.3504133
          2.5570773e-009                       2.2452191
          2.5587366e-009                       2.1270876
           2.560396e-009                       1.9997235
          2.5620554e-009                       1.8670558
          2.5637147e-009                       1.7330847
          2.5653741e-009                       1.6017145
          2.5670334e-009                       1.4765492
          2.5686928e-009                       1.3606938
          2.5703522e-009                        1.256597
          2.5720115e-009                       1.1659408
          2.5736709e-009                       1.0895551
          2.5753303e-009                       1.0273655
          2.5769896e-009                      0.97841527
           2.578649e-009                      0.94096241
          2.5803083e-009                      0.91261873
          2.5819677e-009                      0.89049782
          2.5836271e-009                      0.87138808
          2.5852864e-009                      0.85196857
          2.5869458e-009                       0.8290323
          2.5886052e-009                      0.79967548
          2.5902645e-009                      0.76144786
          2.5919239e-009                      0.71249355
          2.5935832e-009                      0.65166292
          2.5952426e-009                      0.57855459
           2.596902e-009                      0.49348848
          2.5985613e-009                      0.39745842
          2.6002207e-009                      0.29209986
          2.6018801e-009                      0.17963174
          2.6035394e-009                      0.06273213
          2.6051988e-009                    -0.055636359
          2.6068581e-009                      -0.1723908
          2.6085175e-009                     -0.28446942
          2.6101769e-009                     -0.38898459
          2.6118362e-009                     -0.48339808
          2.6134956e-009                     -0.56568701
           2.615155e-009                     -0.63446368
          2.6168143e-009                     -0.68906073
          2.6184737e-009                     -0.72960122
           2.620133e-009                      -0.7570396
          2.6217924e-009                     -0.77314371
          2.6234518e-009                       -0.780416
          2.6251111e-009                     -0.78197748
          2.6267705e-009                     -0.78143115
          2.6284298e-009                     -0.78271019
          2.6300892e-009                     -0.78990126
          2.6317486e-009                     -0.80705248
          2.6334079e-009                      -0.8379849
          2.6350673e-009                     -0.88612249
          2.6367267e-009                     -0.95435152
           2.638386e-009                      -1.0449096
          2.6400454e-009                      -1.1592833
          2.6417047e-009                      -1.2980995
          2.6433641e-009                      -1.4610421
          2.6450235e-009                      -1.6468199
          2.6466828e-009                      -1.8531715
          2.6483422e-009                      -2.0768745
          2.6500016e-009                      -2.3137534
          2.6516609e-009                      -2.5587229
          2.6533203e-009                      -2.8058952
          2.6549796e-009                      -3.0487239
           2.656639e-009                      -3.2801399
          2.6582984e-009                      -3.4927005
          2.6599577e-009                      -3.6788016
          2.6616171e-009                      -3.8309522
          2.6632765e-009                      -3.9420474
          2.6649358e-009                      -4.0056011
          2.6665952e-009                      -4.0159644
          2.6682545e-009                       -3.968574
          2.6699139e-009                      -3.8602288
          2.6715733e-009                       -3.689332
          2.6732326e-009                      -3.4560524
           2.674892e-009                       -3.162398
          2.6765514e-009                      -2.8122393
          2.6782107e-009                      -2.4112967
          2.6798701e-009                      -1.9670874
          2.6815294e-009                      -1.4887952
          2.6831888e-009                     -0.98703351
          2.6848482e-009                     -0.47350438
          2.6865075e-009                     0.039391752
          2.6881669e-009                      0.53894764
          2.6898263e-009                       1.0125422
          2.6914856e-009                       1.4480648
           2.693145e-009                       1.8343721
          2.6948043e-009                       2.1617224
          2.6964637e-009                       2.4221455
          2.6981231e-009                       2.6097369
          2.6997824e-009                       2.7208844
          2.7014418e-009                       2.7544207
          2.7031012e-009                         2.71168
          2.7047605e-009                       2.5964644
          2.7064199e-009                       2.4149088
          2.7080792e-009                       2.1752444
          2.7097386e-009                       1.8874605
           2.711398e-009                       1.5629028
          2.7130573e-009                       1.2138485
          2.7147167e-009                      0.85306579
          2.7163761e-009                      0.49333304
          2.7180354e-009                      0.14694222
          2.7196948e-009                     -0.17474765
          2.7213541e-009                     -0.46167503
          2.7230135e-009                     -0.70538161
          2.7246729e-009                     -0.89927914
          2.7263322e-009                      -1.0388519
          2.7279916e-009                      -1.1217504
          2.7296509e-009                      -1.1477766
          2.7313103e-009                       -1.118807
          2.7329697e-009                      -1.0386642
           2.734629e-009                     -0.91291178
          2.7362884e-009                     -0.74857079
          2.7379478e-009                     -0.55379184
          2.7396071e-009                     -0.33750905
          2.7412665e-009                      -0.1090695
          2.7429258e-009                      0.12215328
          2.7445852e-009                      0.34712275
          2.7462446e-009                      0.55744031
          2.7479039e-009                      0.74559548
          2.7495633e-009                      0.90519689
          2.7512227e-009                       1.0311657
           2.752882e-009                       1.1198599
          2.7545414e-009                       1.1691243
          2.7562007e-009                       1.1782951
          2.7578601e-009                       1.1481732
          2.7595195e-009                       1.0809563
          2.7611788e-009                      0.98012618
          2.7628382e-009                      0.85031806
          2.7644976e-009                      0.69717571
          2.7661569e-009                       0.5271549
          2.7678163e-009                      0.34727442
          2.7694756e-009                      0.16486127
           2.771135e-009                    -0.012674009
          2.7727944e-009                     -0.17806356
          2.7744537e-009                     -0.32445616
          2.7761131e-009                     -0.44571572
          2.7777725e-009                     -0.53666883
          2.7794318e-009                     -0.59326869
          2.7810912e-009                      -0.6127307
          2.7827505e-009                     -0.59366866
          2.7844099e-009                     -0.53619344
          2.7860693e-009                      -0.4419213
          2.7877286e-009                     -0.31389639
           2.789388e-009                     -0.15647688
          2.7910474e-009                     0.024806218
          2.7927067e-009                      0.22344171
          2.7943661e-009                      0.43218926
          2.7960254e-009                      0.64335902
          2.7976848e-009                      0.84909713
          2.7993442e-009                       1.0416796
          2.8010035e-009                        1.213809
          2.8026629e-009                       1.3589008
          2.8043223e-009                       1.4713399
          2.8059816e-009                       1.5467096
           2.807641e-009                       1.5819876
          2.8093003e-009                       1.5756762
          2.8109597e-009                       1.5278582
          2.8126191e-009                       1.4401936
          2.8142784e-009                       1.3158611
          2.8159378e-009                       1.1594227
          2.8175971e-009                      0.97660291
          2.8192565e-009                      0.77401894
          2.8209159e-009                      0.55891056
          2.8225752e-009                      0.33886609
          2.8242346e-009                      0.12151173
           2.825894e-009                    -0.085822242
