        Time / s                E-Field (0 0 )(X) [1]/real
          1.5083122e-009                 -5.3806367e-014
          1.5093575e-009                 -5.8781933e-014
          1.5104027e-009                 -6.3268086e-014
           1.511448e-009                 -6.6821244e-014
          1.5124933e-009                 -6.8835664e-014
          1.5135385e-009                 -6.8496922e-014
          1.5145838e-009                 -6.4723695e-014
           1.515629e-009                 -5.6095183e-014
          1.5166743e-009                 -4.0761001e-014
          1.5177196e-009                 -1.6329564e-014
          1.5187648e-009                  2.0269613e-014
          1.5198101e-009                  7.2955386e-014
          1.5208554e-009                  1.4670293e-013
          1.5219006e-009                  2.4779822e-013
          1.5229459e-009                  3.8414864e-013
          1.5239911e-009                  5.6566141e-013
          1.5250364e-009                  8.0470277e-013
          1.5260817e-009                  1.1166552e-012
          1.5271269e-009                  1.5205903e-012
          1.5281722e-009                  2.0400818e-012
          1.5292174e-009                  2.7041832e-012
          1.5302627e-009                  3.5486032e-012
           1.531308e-009                   4.617115e-012
          1.5323532e-009                  5.9632418e-012
          1.5333985e-009                  7.6522712e-012
          1.5344438e-009                  9.7636558e-012
           1.535489e-009                  1.2393867e-011
          1.5365343e-009                  1.5659788e-011
          1.5375795e-009                  1.9702732e-011
          1.5386248e-009                  2.4693198e-011
          1.5396701e-009                  3.0836483e-011
          1.5407153e-009                  3.8379298e-011
          1.5417606e-009                  4.7617567e-011
          1.5428058e-009                  5.8905563e-011
          1.5438511e-009                  7.2666635e-011
          1.5448964e-009                  8.9405762e-011
          1.5459416e-009                  1.0972421e-010
          1.5469869e-009                  1.3433663e-010
          1.5480322e-009                  1.6409099e-010
          1.5490774e-009                  1.9999169e-010
          1.5501227e-009                  2.4322639e-010
          1.5511679e-009                  2.9519716e-010
          1.5522132e-009                  3.5755629e-010
          1.5532585e-009                   4.322479e-010
          1.5543037e-009                  5.2155558e-010
           1.555349e-009                  6.2815727e-010
          1.5563942e-009                  7.5518847e-010
          1.5574395e-009                  9.0631419e-010
          1.5584848e-009                  1.0858116e-009
            1.55953e-009                  1.2986644e-009
          1.5605753e-009                    1.55067e-009
          1.5616205e-009                  1.8485614e-009
          1.5626658e-009                  2.2001459e-009
          1.5637111e-009                   2.614462e-009
          1.5647563e-009                  3.1019565e-009
          1.5658016e-009                  3.6746849e-009
          1.5668469e-009                  4.3465362e-009
          1.5678921e-009                   5.133486e-009
          1.5689374e-009                  6.0538792e-009
          1.5699826e-009                  7.1287491e-009
          1.5710279e-009                    8.38217e-009
          1.5720732e-009                  9.8416508e-009
          1.5731184e-009                  1.1538574e-008
          1.5741637e-009                  1.3508678e-008
          1.5752089e-009                  1.5792597e-008
          1.5762542e-009                  1.8436451e-008
          1.5772995e-009                  2.1492491e-008
          1.5783447e-009                  2.5019815e-008
            1.57939e-009                  2.9085147e-008
          1.5804353e-009                  3.3763679e-008
          1.5814805e-009                  3.9139998e-008
          1.5825258e-009                  4.5309076e-008
           1.583571e-009                  5.2377352e-008
          1.5846163e-009                  6.0463869e-008
          1.5856616e-009                  6.9701522e-008
          1.5867068e-009                  8.0238367e-008
          1.5877521e-009                  9.2239007e-008
          1.5887973e-009                  1.0588604e-007
          1.5898426e-009                  1.2138162e-007
          1.5908879e-009                  1.3894904e-007
          1.5919331e-009                  1.5883432e-007
          1.5929784e-009                  1.8130797e-007
          1.5940237e-009                  2.0666666e-007
          1.5950689e-009                  2.3523482e-007
          1.5961142e-009                  2.6736648e-007
          1.5971594e-009                   3.034467e-007
          1.5982047e-009                  3.4389323e-007
            1.59925e-009                  3.8915774e-007
          1.6002952e-009                  4.3972712e-007
          1.6013405e-009                  4.9612428e-007
          1.6023857e-009                  5.5890893e-007
           1.603431e-009                  6.2867764e-007
          1.6044763e-009                  7.0606363e-007
          1.6055215e-009                  7.9173594e-007
          1.6065668e-009                  8.8639789e-007
          1.6076121e-009                  9.9078466e-007
          1.6086573e-009                    1.10566e-006
          1.6097026e-009                  1.2318119e-006
          1.6107478e-009                  1.3700464e-006
          1.6117931e-009                  1.5211811e-006
          1.6128384e-009                  1.6860359e-006
          1.6138836e-009                  1.8654221e-006
          1.6149289e-009                  2.0601295e-006
          1.6159741e-009                  2.2709115e-006
          1.6170194e-009                  2.4984668e-006
          1.6180647e-009                  2.7434185e-006
          1.6191099e-009                  3.0062898e-006
          1.6201552e-009                   3.287476e-006
          1.6212005e-009                  3.5872132e-006
          1.6222457e-009                  3.9055419e-006
           1.623291e-009                  4.2422656e-006
          1.6243362e-009                   4.596906e-006
          1.6253815e-009                  4.9686502e-006
          1.6264268e-009                  5.3562939e-006
           1.627472e-009                  5.7581784e-006
          1.6285173e-009                  6.1721197e-006
          1.6295625e-009                  6.5953307e-006
          1.6306078e-009                  7.0243379e-006
          1.6316531e-009                  7.4548873e-006
          1.6326983e-009                  7.8818429e-006
          1.6337436e-009                  8.2990795e-006
          1.6347888e-009                  8.6993618e-006
          1.6358341e-009                  9.0742205e-006
          1.6368794e-009                  9.4138143e-006
          1.6379246e-009                  9.7067841e-006
          1.6389699e-009                  9.9401016e-006
          1.6400152e-009                  1.0098902e-005
          1.6410604e-009                  1.0166316e-005
          1.6421057e-009                  1.0123283e-005
          1.6431509e-009                  9.9483664e-006
          1.6441962e-009                  9.6175559e-006
          1.6452415e-009                  9.1040625e-006
          1.6462867e-009                   8.378111e-006
           1.647332e-009                  7.4067216e-006
          1.6483772e-009                  6.1534947e-006
          1.6494225e-009                  4.5783863e-006
          1.6504678e-009                  2.6374875e-006
           1.651513e-009                   2.828026e-007
          1.6525583e-009                 -2.5379704e-006
          1.6536036e-009                 -5.8816547e-006
          1.6546488e-009                 -9.8098013e-006
          1.6556941e-009                 -1.4388889e-005
          1.6567393e-009                 -1.9690512e-005
          1.6577846e-009                 -2.5791544e-005
          1.6588299e-009                 -3.2774305e-005
          1.6598751e-009                  -4.072668e-005
          1.6609204e-009                 -4.9742239e-005
          1.6619656e-009                 -5.9920316e-005
          1.6630109e-009                 -7.1366065e-005
          1.6640562e-009                 -8.4190471e-005
          1.6651014e-009                 -9.8510356e-005
          1.6661467e-009                   -0.0001144483
           1.667192e-009                  -0.00013213255
          1.6682372e-009                   -0.0001516969
          1.6692825e-009                  -0.00017328046
          1.6703277e-009                  -0.00019702745
           1.671373e-009                  -0.00022308691
          1.6724183e-009                  -0.00025161235
          1.6734635e-009                  -0.00028276136
          1.6745088e-009                  -0.00031669519
           1.675554e-009                  -0.00035357826
          1.6765993e-009                  -0.00039357752
          1.6776446e-009                  -0.00043686195
          1.6786898e-009                  -0.00048360192
          1.6797351e-009                  -0.00053396846
          1.6807804e-009                   -0.0005881326
          1.6818256e-009                  -0.00064626455
          1.6828709e-009                  -0.00070853289
          1.6839161e-009                  -0.00077510389
          1.6849614e-009                  -0.00084614069
          1.6860067e-009                  -0.00092180242
          1.6870519e-009                   -0.0010022435
          1.6880972e-009                   -0.0010876126
          1.6891424e-009                   -0.0011780524
          1.6901877e-009                   -0.0012736982
           1.691233e-009                   -0.0013746778
          1.6922782e-009                   -0.0014811106
          1.6933235e-009                   -0.0015931074
          1.6943687e-009                   -0.0017107697
           1.695414e-009                   -0.0018341896
          1.6964593e-009                   -0.0019634493
          1.6975045e-009                   -0.0020986212
          1.6985498e-009                   -0.0022397678
          1.6995951e-009                   -0.0023869423
          1.7006403e-009                   -0.0025401883
          1.7016856e-009                   -0.0026995411
          1.7027308e-009                   -0.0028650274
          1.7037761e-009                   -0.0030366669
          1.7048214e-009                   -0.0032144729
          1.7058666e-009                   -0.0033984534
          1.7069119e-009                   -0.0035886122
          1.7079571e-009                   -0.0037849507
          1.7090024e-009                   -0.0039874693
          1.7100477e-009                   -0.0041961688
          1.7110929e-009                   -0.0044110515
          1.7121382e-009                   -0.0046321245
          1.7131835e-009                   -0.0048593997
          1.7142287e-009                   -0.0050928966
           1.715274e-009                   -0.0053326434
          1.7163192e-009                   -0.0055786785
          1.7173645e-009                   -0.0058310525
          1.7184098e-009                   -0.0060898287
           1.719455e-009                   -0.0063550851
          1.7205003e-009                    -0.006626915
          1.7215455e-009                   -0.0069054261
          1.7225908e-009                   -0.0071907429
          1.7236361e-009                   -0.0074830043
          1.7246813e-009                   -0.0077823637
          1.7257266e-009                   -0.0080889875
          1.7267719e-009                   -0.0084030537
          1.7278171e-009                   -0.0087247492
          1.7288624e-009                   -0.0090542672
          1.7299076e-009                   -0.0093918032
          1.7309529e-009                   -0.0097375512
          1.7319982e-009                      -0.0100917
          1.7330434e-009                    -0.010454426
          1.7340887e-009                    -0.010825884
          1.7351339e-009                    -0.011206209
          1.7361792e-009                    -0.011595501
          1.7372245e-009                     -0.01199382
          1.7382697e-009                    -0.012401179
           1.739315e-009                    -0.012817535
          1.7403603e-009                    -0.013242778
          1.7414055e-009                    -0.013676724
          1.7424508e-009                    -0.014119106
           1.743496e-009                    -0.014569563
          1.7445413e-009                    -0.015027631
          1.7455866e-009                    -0.015492738
          1.7466318e-009                    -0.015964189
          1.7476771e-009                    -0.016441165
          1.7487223e-009                    -0.016922713
          1.7497676e-009                    -0.017407741
          1.7508129e-009                    -0.017895009
          1.7518581e-009                    -0.018383132
          1.7529034e-009                    -0.018870575
          1.7539486e-009                    -0.019355651
          1.7549939e-009                    -0.019836522
          1.7560392e-009                    -0.020311204
          1.7570844e-009                    -0.020777574
          1.7581297e-009                    -0.021233371
           1.759175e-009                     -0.02167621
          1.7602202e-009                    -0.022103592
          1.7612655e-009                    -0.022512918
          1.7623107e-009                    -0.022901503
           1.763356e-009                    -0.023266602
          1.7644013e-009                    -0.023605423
          1.7654465e-009                    -0.023915152
          1.7664918e-009                    -0.024192979
           1.767537e-009                    -0.024436121
          1.7685823e-009                    -0.024641857
          1.7696276e-009                    -0.024807557
          1.7706728e-009                    -0.024930709
          1.7717181e-009                    -0.025008961
          1.7727634e-009                    -0.025040144
          1.7738086e-009                    -0.025022314
          1.7748539e-009                    -0.024953785
          1.7758991e-009                    -0.024833157
          1.7769444e-009                    -0.024659353
          1.7779897e-009                    -0.024431657
          1.7790349e-009                    -0.024149739
          1.7800802e-009                    -0.023813687
          1.7811254e-009                    -0.023424036
          1.7821707e-009                    -0.022981789
           1.783216e-009                    -0.022488442
          1.7842612e-009                    -0.021946004
          1.7853065e-009                    -0.021357006
          1.7863518e-009                    -0.020724523
           1.787397e-009                    -0.020052173
          1.7884423e-009                    -0.019344122
          1.7894875e-009                    -0.018605085
          1.7905328e-009                    -0.017840315
          1.7915781e-009                    -0.017055596
          1.7926233e-009                    -0.016257225
          1.7936686e-009                    -0.015451998
          1.7947138e-009                    -0.014647182
          1.7957591e-009                    -0.013850485
          1.7968044e-009                    -0.013070028
          1.7978496e-009                    -0.012314302
          1.7988949e-009                    -0.011592128
          1.7999402e-009                    -0.010912614
          1.8009854e-009                    -0.010285113
          1.8020307e-009                   -0.0097191656
          1.8030759e-009                   -0.0092244618
          1.8041212e-009                   -0.0088107825
          1.8051665e-009                   -0.0084879506
          1.8062117e-009                   -0.0082657799
           1.807257e-009                   -0.0081540235
          1.8083022e-009                   -0.0081623265
          1.8093475e-009                   -0.0083001798
          1.8103928e-009                   -0.0085768764
           1.811438e-009                   -0.0090014716
          1.8124833e-009                   -0.0095827516
          1.8135285e-009                    -0.010329198
          1.8145738e-009                    -0.011248967
          1.8156191e-009                    -0.012349866
          1.8166643e-009                     -0.01363935
          1.8177096e-009                    -0.015124505
          1.8187549e-009                     -0.01681206
          1.8198001e-009                    -0.018708388
          1.8208454e-009                    -0.020819525
          1.8218906e-009                    -0.023151196
          1.8229359e-009                    -0.025708848
          1.8239812e-009                    -0.028497687
          1.8250264e-009                    -0.031522724
          1.8260717e-009                    -0.034788832
          1.8271169e-009                    -0.038300798
          1.8281622e-009                    -0.042063393
          1.8292075e-009                    -0.046081447
          1.8302527e-009                    -0.050359912
           1.831298e-009                    -0.054903961
          1.8323433e-009                    -0.059719044
          1.8333885e-009                    -0.064810998
          1.8344338e-009                    -0.070186111
           1.835479e-009                     -0.07585122
          1.8365243e-009                     -0.08181377
          1.8375696e-009                    -0.088081917
          1.8386148e-009                    -0.094664604
          1.8396601e-009                     -0.10157162
          1.8407053e-009                     -0.10881367
          1.8417506e-009                      -0.1164024
          1.8427959e-009                     -0.12435052
          1.8438411e-009                     -0.13267175
          1.8448864e-009                     -0.14138088
          1.8459317e-009                     -0.15049384
          1.8469769e-009                      -0.1600276
          1.8480222e-009                      -0.1700002
          1.8490674e-009                     -0.18043073
          1.8501127e-009                     -0.19133928
           1.851158e-009                     -0.20274681
          1.8522032e-009                     -0.21467513
          1.8532485e-009                     -0.22714678
          1.8542937e-009                     -0.24018488
           1.855339e-009                     -0.25381301
          1.8563843e-009                     -0.26805499
          1.8574295e-009                     -0.28293475
          1.8584748e-009                     -0.29847606
          1.8595201e-009                     -0.31470235
          1.8605653e-009                      -0.3316364
          1.8616106e-009                     -0.34930004
          1.8626558e-009                      -0.3677139
          1.8637011e-009                     -0.38689708
          1.8647464e-009                     -0.40686673
          1.8657916e-009                     -0.42763772
          1.8668369e-009                     -0.44922229
          1.8678821e-009                     -0.47162951
          1.8689274e-009                     -0.49486494
          1.8699727e-009                     -0.51893013
          1.8710179e-009                     -0.54382213
          1.8720632e-009                     -0.56953294
          1.8731085e-009                     -0.59604916
          1.8741537e-009                     -0.62335139
           1.875199e-009                     -0.65141354
          1.8762442e-009                     -0.68020242
          1.8772895e-009                     -0.70967716
          1.8783348e-009                     -0.73978862
            1.87938e-009                     -0.77047869
          1.8804253e-009                     -0.80168002
          1.8814705e-009                     -0.83331515
          1.8825158e-009                     -0.86529605
          1.8835611e-009                     -0.89752366
          1.8846063e-009                     -0.92988728
          1.8856516e-009                     -0.96226405
          1.8866968e-009                      -0.9945184
          1.8877421e-009                      -1.0265019
          1.8887874e-009                      -1.0580526
          1.8898326e-009                      -1.0889947
          1.8908779e-009                      -1.1191387
          1.8919232e-009                      -1.1482806
          1.8929684e-009                      -1.1762019
          1.8940137e-009                      -1.2026704
          1.8950589e-009                      -1.2274391
          1.8961042e-009                      -1.2502472
          1.8971495e-009                      -1.2708201
          1.8981947e-009                      -1.2888702
            1.89924e-009                      -1.3040969
          1.9002852e-009                       -1.316188
          1.9013305e-009                      -1.3248205
          1.9023758e-009                      -1.3296614
           1.903421e-009                      -1.3303697
          1.9044663e-009                      -1.3265973
          1.9055116e-009                      -1.3179911
          1.9065568e-009                      -1.3041949
          1.9076021e-009                      -1.2848512
          1.9086473e-009                       -1.259604
          1.9096926e-009                      -1.2281014
          1.9107379e-009                      -1.1899982
          1.9117831e-009                      -1.1449597
          1.9128284e-009                      -1.0926641
          1.9138736e-009                      -1.0328065
          1.9149189e-009                      -0.9651023
          1.9159642e-009                     -0.88929134
          1.9170094e-009                     -0.80514159
          1.9180547e-009                     -0.71245365
             1.9191e-009                     -0.61106496
          1.9201452e-009                     -0.50085402
          1.9211905e-009                     -0.38174494
          1.9222357e-009                     -0.25371176
           1.923281e-009                     -0.11678275
          1.9243263e-009                     0.028955267
          1.9253715e-009                      0.18335274
          1.9264168e-009                      0.34619353
           1.927462e-009                      0.51719111
          1.9285073e-009                      0.69598511
          1.9295526e-009                      0.88213841
          1.9305978e-009                       1.0751343
          1.9316431e-009                       1.2743745
          1.9326884e-009                       1.4791777
          1.9337336e-009                       1.6887782
          1.9347789e-009                       1.9023263
          1.9358241e-009                       2.1188879
          1.9368694e-009                       2.3374463
          1.9379147e-009                       2.5569049
          1.9389599e-009                       2.7760889
          1.9400052e-009                         2.99375
          1.9410504e-009                       3.2085717
          1.9420957e-009                       3.4191747
           1.943141e-009                       3.6241243
          1.9441862e-009                       3.8219381
          1.9452315e-009                       4.0110956
          1.9462767e-009                       4.1900474
           1.947322e-009                       4.3572275
          1.9483673e-009                       4.5110644
          1.9494125e-009                       4.6499948
          1.9504578e-009                       4.7724776
          1.9515031e-009                       4.8770066
          1.9525483e-009                       4.9621278
          1.9535936e-009                       5.0264536
          1.9546388e-009                       5.0686794
          1.9556841e-009                       5.0876005
          1.9567294e-009                       5.0821277
          1.9577746e-009                       5.0513041
          1.9588199e-009                       4.9943206
          1.9598651e-009                       4.9105323
          1.9609104e-009                       4.7994709
          1.9619557e-009                       4.6608613
          1.9630009e-009                       4.4946319
          1.9640462e-009                       4.3009278
          1.9650915e-009                       4.0801211
          1.9661367e-009                       3.8328171
           1.967182e-009                       3.5598617
          1.9682272e-009                       3.2623444
          1.9692725e-009                       2.9416003
          1.9703178e-009                       2.5992083
           1.971363e-009                       2.2369883
          1.9724083e-009                       1.8569951
          1.9734535e-009                        1.461508
          1.9744988e-009                         1.05302
          1.9755441e-009                      0.63422139
          1.9765893e-009                        0.207982
          1.9776346e-009                     -0.22266965
          1.9786799e-009                     -0.65457029
          1.9797251e-009                      -1.0844484
          1.9807704e-009                      -1.5089526
          1.9818156e-009                      -1.9246829
          1.9828609e-009                      -2.3282234
          1.9839062e-009                      -2.7161774
          1.9849514e-009                       -3.085203
          1.9859967e-009                      -3.4320503
          1.9870419e-009                      -3.7535983
          1.9880872e-009                       -4.046893
          1.9891325e-009                      -4.3091839
          1.9901777e-009                      -4.5379604
           1.991223e-009                      -4.7309863
          1.9922683e-009                       -4.886332
          1.9933135e-009                      -5.0024059
          1.9943588e-009                      -5.0779794
           1.995404e-009                      -5.1122131
          1.9964493e-009                      -5.1046739
          1.9974946e-009                       -5.055354
          1.9985398e-009                      -4.9646788
          1.9995851e-009                      -4.8335141
          2.0006303e-009                      -4.6631661
          2.0016756e-009                      -4.4553752
          2.0027209e-009                      -4.2123068
          2.0037661e-009                      -3.9365324
          2.0048114e-009                      -3.6310093
          2.0058566e-009                      -3.2990511
          2.0069019e-009                      -2.9442956
          2.0079472e-009                      -2.5706643
          2.0089924e-009                      -2.1823201
          2.0100377e-009                      -1.7836189
           2.011083e-009                      -1.3790585
          2.0121282e-009                     -0.97322269
          2.0131735e-009                     -0.57072556
          2.0142187e-009                     -0.17615167
           2.015264e-009                      0.20600347
          2.0163093e-009                      0.57139352
          2.0173545e-009                      0.91587999
          2.0183998e-009                         1.23559
           2.019445e-009                       1.5269707
          2.0204903e-009                       1.7868399
          2.0215356e-009                       2.0124332
          2.0225808e-009                       2.2014444
          2.0236261e-009                       2.3520618
          2.0246714e-009                       2.4629959
          2.0257166e-009                       2.5335013
          2.0267619e-009                       2.5633901
          2.0278071e-009                       2.5530369
          2.0288524e-009                       2.5033758
          2.0298977e-009                       2.4158889
          2.0309429e-009                       2.2925851
          2.0319882e-009                       2.1359718
          2.0330334e-009                       1.9490184
          2.0340787e-009                        1.735112
           2.035124e-009                       1.4980059
          2.0361692e-009                       1.2417624
          2.0372145e-009                      0.97068972
          2.0382598e-009                      0.68927392
           2.039305e-009                      0.40210835
          2.0403503e-009                      0.11382014
          2.0413955e-009                     -0.17100346
          2.0424408e-009                     -0.44788868
          2.0434861e-009                     -0.71254717
          2.0445313e-009                     -0.96094517
          2.0455766e-009                      -1.1893689
          2.0466218e-009                      -1.3944847
          2.0476671e-009                      -1.5733923
          2.0487124e-009                      -1.7236713
          2.0497576e-009                      -1.8434186
          2.0508029e-009                      -1.9312771
          2.0518482e-009                      -1.9864549
          2.0528934e-009                      -2.0087339
          2.0539387e-009                       -1.998469
          2.0549839e-009                       -1.956576
          2.0560292e-009                        -1.88451
          2.0570745e-009                      -1.7842337
          2.0581197e-009                      -1.6581757
           2.059165e-009                      -1.5091821
          2.0602102e-009                      -1.3404581
          2.0612555e-009                      -1.1555058
          2.0623008e-009                     -0.95805408
           2.063346e-009                       -0.751987
          2.0643913e-009                     -0.54126778
          2.0654366e-009                     -0.32986263
          2.0664818e-009                      -0.1216647
          2.0675271e-009                     0.079579848
          2.0685723e-009                      0.27034235
          2.0696176e-009                       0.4473771
          2.0706629e-009                       0.6077806
          2.0717081e-009                      0.74904312
          2.0727534e-009                       0.8690918
          2.0737986e-009                       0.9663246
          2.0748439e-009                        1.039634
          2.0758892e-009                       1.0884208
          2.0769344e-009                       1.1125964
          2.0779797e-009                       1.1125752
          2.0790249e-009                       1.0892556
          2.0800702e-009                       1.0439915
          2.0811155e-009                      0.97855369
          2.0821607e-009                      0.89508362
           2.083206e-009                      0.79603917
          2.0842513e-009                      0.68413496
          2.0852965e-009                      0.56227803
          2.0863418e-009                      0.43349974
           2.087387e-009                      0.30088649
          2.0884323e-009                      0.16750995
          2.0894776e-009                     0.036358695
          2.0905228e-009                    -0.089726906
          2.0915681e-009                     -0.20811519
          2.0926133e-009                     -0.31643776
          2.0936586e-009                     -0.41263689
          2.0947039e-009                      -0.4950047
          2.0957491e-009                      -0.5622136
          2.0967944e-009                     -0.61333684
          2.0978397e-009                     -0.64785937
          2.0988849e-009                     -0.66567854
          2.0999302e-009                     -0.66709471
          2.1009754e-009                     -0.65279248
          2.1020207e-009                      -0.6238126
           2.103066e-009                     -0.58151617
          2.1041112e-009                     -0.52754091
          2.1051565e-009                     -0.46375222
          2.1062017e-009                     -0.39218907
           2.107247e-009                     -0.31500698
          2.1082923e-009                     -0.23441922
          2.1093375e-009                     -0.15263809
          2.1103828e-009                    -0.071817425
          2.1114281e-009                    0.0060020352
          2.1124733e-009                     0.078943059
          2.1135186e-009                      0.14533687
          2.1145638e-009                      0.20376139
          2.1156091e-009                      0.25307211
          2.1166544e-009                      0.29242454
          2.1176996e-009                       0.3212881
          2.1187449e-009                      0.33945102
          2.1197901e-009                      0.34701654
          2.1208354e-009                      0.34439032
          2.1218807e-009                      0.33225978
          2.1229259e-009                      0.31156627
          2.1239712e-009                      0.28347041
          2.1250165e-009                      0.24931248
          2.1260617e-009                      0.21056818
           2.127107e-009                      0.16880171
          2.1281522e-009                      0.12561714
          2.1291975e-009                      0.08260974
          2.1302428e-009                     0.041318687
           2.131288e-009                    0.0031825653
          2.1323333e-009                    -0.030501201
          2.1333785e-009                    -0.058611805
          2.1344238e-009                    -0.080234673
          2.1354691e-009                    -0.094684518
          2.1365143e-009                      -0.1015212
          2.1375596e-009                     -0.10055801
          2.1386048e-009                    -0.091862185
          2.1396501e-009                    -0.075747649
          2.1406954e-009                    -0.052760372
          2.1417406e-009                    -0.023657207
          2.1427859e-009                     0.010621188
          2.1438312e-009                     0.048982228
          2.1448764e-009                     0.090217237
          2.1459217e-009                      0.13303999
          2.1469669e-009                      0.17612702
          2.1480122e-009                      0.21815829
          2.1490575e-009                      0.25785695
          2.1501027e-009                      0.29402693
           2.151148e-009                      0.32558726
          2.1521932e-009                      0.35160208
          2.1532385e-009                      0.37130563
          2.1542838e-009                       0.3841215
           2.155329e-009                      0.38967589
          2.1563743e-009                      0.38780414
          2.1574196e-009                      0.37855094
          2.1584648e-009                      0.36216378
          2.1595101e-009                      0.33908056
          2.1605553e-009                      0.30991162
          2.1616006e-009                      0.27541715
          2.1626459e-009                      0.23648041
          2.1636911e-009                      0.19407804
          2.1647364e-009                      0.14924833
          2.1657816e-009                      0.10305833
          2.1668269e-009                     0.056571214
          2.1678722e-009                     0.010814653
          2.1689174e-009                    -0.033248464
          2.1699627e-009                    -0.074746438
           2.171008e-009                      -0.1129212
          2.1720532e-009                     -0.14714637
          2.1730985e-009                      -0.1769403
          2.1741437e-009                     -0.20197399
           2.175189e-009                      -0.2220736
          2.1762343e-009                     -0.23721777
          2.1772795e-009                     -0.24753012
          2.1783248e-009                     -0.25326717
            2.17937e-009                      -0.2548022
          2.1804153e-009                     -0.25260594
          2.1814606e-009                     -0.24722445
          2.1825058e-009                      -0.2392554
          2.1835511e-009                     -0.22932353
          2.1845964e-009                     -0.21805636
          2.1856416e-009                     -0.20606085
          2.1866869e-009                     -0.19390199
          2.1877321e-009                     -0.18208381
          2.1887774e-009                     -0.17103345
          2.1898227e-009                     -0.16108873
          2.1908679e-009                     -0.15248979
          2.1919132e-009                     -0.14537488
          2.1929584e-009                     -0.13978034
          2.1940037e-009                     -0.13564476
           2.195049e-009                      -0.1328168
          2.1960942e-009                     -0.13106636
          2.1971395e-009                      -0.1300985
          2.1981847e-009                     -0.12956978
            2.19923e-009                     -0.12910608
          2.2002753e-009                     -0.12832137
          2.2013205e-009                     -0.12683652
          2.2023658e-009                     -0.12429731
          2.2034111e-009                     -0.12039095
          2.2044563e-009                     -0.11486062
          2.2055016e-009                     -0.10751755
          2.2065468e-009                    -0.098250223
          2.2075921e-009                    -0.087030434
          2.2086374e-009                    -0.073915967
          2.2096826e-009                    -0.059049626
          2.2107279e-009                     -0.04265477
          2.2117731e-009                    -0.025027618
          2.2128184e-009                   -0.0065267054
          2.2138637e-009                     0.012439982
          2.2149089e-009                     0.031429636
          2.2159542e-009                     0.049980494
          2.2169995e-009                     0.067628455
          2.2180447e-009                     0.083923709
            2.21909e-009                     0.098446791
          2.2201352e-009                      0.11082344
          2.2211805e-009                      0.12073758
          2.2222258e-009                      0.12794213
           2.223271e-009                      0.13226719
          2.2243163e-009                      0.13362544
          2.2253615e-009                      0.13201464
          2.2264068e-009                      0.12751696
          2.2274521e-009                      0.12029539
          2.2284973e-009                       0.1105873
          2.2295426e-009                     0.098695569
          2.2305879e-009                     0.084977641
          2.2316331e-009                     0.069832989
          2.2326784e-009                     0.053689505
          2.2337236e-009                      0.03698927
          2.2347689e-009                     0.020174204
          2.2358142e-009                    0.0036721217
          2.2368594e-009                    -0.012116193
          2.2379047e-009                    -0.026828463
          2.2389499e-009                    -0.040150608
          2.2399952e-009                     -0.05182439
          2.2410405e-009                    -0.061652817
          2.2420857e-009                    -0.069503271
           2.243131e-009                    -0.075308241
          2.2441763e-009                    -0.079063551
          2.2452215e-009                     -0.08082437
          2.2462668e-009                    -0.080699217
           2.247312e-009                    -0.078842464
          2.2483573e-009                    -0.075445645
          2.2494026e-009                    -0.070728155
          2.2504478e-009                    -0.064927553
          2.2514931e-009                    -0.058289725
          2.2525383e-009                    -0.051059352
          2.2535836e-009                    -0.043471017
          2.2546289e-009                    -0.035741344
          2.2556741e-009                    -0.028062529
          2.2567194e-009                    -0.020597558
          2.2577646e-009                    -0.013477055
          2.2588099e-009                   -0.0067976918
          2.2598552e-009                   -0.0006221496
          2.2609004e-009                    0.0050194355
          2.2619457e-009                      0.01012669
           2.262991e-009                     0.014724959
          2.2640362e-009                     0.018860272
          2.2650815e-009                     0.022593769
          2.2661267e-009                     0.025995922
           2.267172e-009                     0.029140799
          2.2682173e-009                     0.032100657
          2.2692625e-009                     0.034941045
          2.2703078e-009                      0.03771653
           2.271353e-009                     0.040467221
          2.2723983e-009                     0.043216439
          2.2734436e-009                     0.045969566
          2.2744888e-009                     0.048714123
          2.2755341e-009                     0.051420967
          2.2765794e-009                     0.054046382
          2.2776246e-009                     0.056534823
          2.2786699e-009                     0.058822202
          2.2797151e-009                     0.060839645
          2.2807604e-009                     0.062517534
          2.2818057e-009                     0.063789645
          2.2828509e-009                     0.064597143
          2.2838962e-009                     0.064892122
          2.2849414e-009                     0.064640457
          2.2859867e-009                     0.063823893
           2.287032e-009                     0.062441356
          2.2880772e-009                     0.060509357
          2.2891225e-009                     0.058061549
          2.2901678e-009                     0.055147443
           2.291213e-009                     0.051830292
          2.2922583e-009                     0.048184321
          2.2933035e-009                     0.044291599
          2.2943488e-009                     0.040238658
          2.2953941e-009                     0.036113066
          2.2964393e-009                     0.032000078
          2.2974846e-009                     0.027979384
          2.2985298e-009                      0.02412206
          2.2995751e-009                     0.020487979
          2.3006204e-009                     0.017123916
          2.3016656e-009                     0.014062485
          2.3027109e-009                     0.011321953
          2.3037562e-009                    0.0089068683
          2.3048014e-009                    0.0068092462
          2.3058467e-009                    0.0050101873
          2.3068919e-009                    0.0034819598
          2.3079372e-009                    0.0021904711
          2.3089825e-009                    0.0010980148
          2.3100277e-009                   0.00016619782
           2.311073e-009                  -0.00064119741
          2.3121182e-009                   -0.0013557564
          2.3131635e-009                   -0.0020025099
